table,model,seed,n_params,prevalence,auprc,auroc,f1_youden,brier,ece,loss_start,loss_end
T2,full_model,0,386,0.0248073670362713,0.2095487333034904,0.9055811536058213,0.1524249422632794,0.243563637137413,0.4692914141420806,1.2632586574181914,1.2407936928793788
T2,no_hamiltonian,0,386,0.0248073670362713,0.259505940279509,0.9568828582607732,0.3006833712984054,0.2410565614700317,0.4666262947399575,1.2634314959868789,1.24206134211272
T2,classical_attention,0,386,0.0248073670362713,0.2137768769631809,0.9079010377430112,0.1547479484173505,0.2435343116521835,0.4692725487007187,1.2632766626775265,1.2405574033036828
T2,random_edges,0,386,0.0248073670362713,0.1901379904577764,0.9061870390161004,0.1752041573867854,0.2444428503513336,0.4700752652872104,1.2635968187823892,1.2430383441969752
T2,full_model,1,386,0.0233301975540921,0.0781912612358104,0.7323251781930263,0.1269549218031278,0.2411616444587707,0.4675905482228477,1.2788508431985974,1.257690982893109
T2,no_hamiltonian,1,386,0.0233301975540921,0.1151225166742548,0.6797186196953785,0.0692041522491349,0.2408066689968109,0.4671257710524134,1.2787643633782864,1.25456652790308
T2,classical_attention,1,386,0.0233301975540921,0.0880622309051928,0.7759614966349948,0.0966139954853273,0.2411232441663742,0.4675957433648078,1.278897499665618,1.2571385223418474
T2,random_edges,1,386,0.0233301975540921,0.0741017322107148,0.75778720614463,0.087920489296636,0.2534715831279754,0.4805368524223481,1.2787037286907434,1.2613083068281412
